"-99.1708709009792","19.36145014800482","Coyoacán","Linea 3: Indios Verdes - Universidad"
"-99.17592536376571","19.3535813677029","Viveros","Linea 3: Indios Verdes - Universidad"
"-99.18080990546682","19.34630904459959","Miguel Angel de Quevedo","Linea 3: Indios Verdes - Universidad"
"-99.17647747152383","19.33618190559779","Copilco","Linea 3: Indios Verdes - Universidad"
"-99.17392843401214","19.32443927594934","Universidad","Linea 3: Indios Verdes - Universidad"
"-99.10441700219955","19.48505468979782","Martín Carrera","Linea 4: Santa Anita - Martin Carrera"
"-99.10804434651178","19.4743716904107","Talisman","Linea 4: Santa Anita - Martin Carrera"
"-99.11200244189541","19.46466933719537","Bondojito","Linea 4: Santa Anita - Martin Carrera"
"-99.11394150117339","19.45805738262233","Consulado","Linea 4: Santa Anita - Martin Carrera"
"-99.11620383841105","19.44886366611057","Canal del Norte","Linea 4: Santa Anita - Martin Carrera"
"-99.11818591991712","19.43970308260264","Morelos","Linea 4: Santa Anita - Martin Carrera"
"-99.11947735772951","19.42874476274768","Candelaria","Linea 4: Santa Anita - Martin Carrera"
"-99.12058337626148","19.42160639509399","Fray Servardo","Linea 4: Santa Anita - Martin Carrera"
"-99.12179758437557","19.41092039289208","Jamaica","Linea 4: Santa Anita - Martin Carrera"
"-99.12172577784804","19.4029300242209","Santa Anita","Linea 4: Santa Anita - Martin Carrera"
"-99.14923728171742","19.50066889338776","Politécnico","Linea 5: Politécnico - Pantitlán"
"-99.14477547628754","19.48942030963013","Instituto del Petroleo","Linea 5: Politécnico - Pantitlán"
"-99.14070804575573","19.47910974632164","Autobuses del Norte","Linea 5: Politécnico - Pantitlán"
"-99.13657773882066","19.46972305934752","La Raza","Linea 5: Politécnico - Pantitlán"
"-99.13048688417334","19.46321731278385","Misterios","Linea 5: Politécnico - Pantitlán"
"-99.1197992130374","19.45897112909031","Valle Gómez","Linea 5: Politécnico - Pantitlán"
"-99.11360145336695","19.45516343510349","Consulado","Linea 5: Politécnico - Pantitlán"
"-99.10540300987263","19.4514158484101","Eduardo Molina","Linea 5: Politécnico - Pantitlán"
"-99.09630430819053","19.45127249832907","Aragón","Linea 5: Politécnico - Pantitlán"
"-99.08708534855526","19.445380684948","Oceanía","Linea 5: Politécnico - Pantitlán"
"-99.08831346540401","19.43405518895382","Terminal Aerea","Linea 5: Politécnico - Pantitlán"
"-99.08834477922224","19.42437591033358","Hangares","Linea 5: Politécnico - Pantitlán"
"-99.07433139359068","19.41502650635214","Pantitlán","Linea 5: Politécnico - Pantitlán"
"-99.19981012115845","19.50464522899592","El Rosario","Linea 6: El Rosario - Martin Carrera"
"-99.19602659337244","19.49489816514864","Tezozomoc","Linea 6: El Rosario - Martin Carrera"
"-99.18634302427347","19.49088991398412","Azcapotzalco","Linea 6: El Rosario - Martin Carrera"
"-99.1740703142578","19.49065027440824","Ferrería","Linea 6: El Rosario - Martin Carrera"
"-99.16307327080422","19.48867929332781","Norte 45","Linea 6: El Rosario - Martin Carrera"
"-99.15604012864615","19.48985122394243","Vallejo","Linea 6: El Rosario - Martin Carrera"
"-99.14820174921586","19.49107273678443","Instituto del Petroleo","Linea 6: El Rosario - Martin Carrera"
"-99.13479071024372","19.48797089471894","Lindavista","Linea 6: El Rosario - Martin Carrera"
"-99.12577890620239","19.48340032914899","Deportivo 18 de Marzo","Linea 6: El Rosario - Martin Carrera"
"-99.11778082663457","19.48160544720757","La Villa Basílica","Linea 6: El Rosario - Martin Carrera"
"-99.10722518841992","19.48281887822622","Martín Carrera","Linea 6: El Rosario - Martin Carrera"
"-99.20013815599616","19.50472979871686","El Rosario","Linea 7: El Rosario - Barranca del Muerto"
"-99.19537252834779","19.49065173502073","Aquiles Serdán","Linea 7: El Rosario - Barranca del Muerto"
"-99.19009405758541","19.47912880554209","Camarones","Linea 7: El Rosario - Barranca del Muerto"
"-99.19060132823424","19.46970752142459","Refineria","Linea 7: El Rosario - Barranca del Muerto"
"-99.18734460602968","19.45812437877228","Tacuba","Linea 7: El Rosario - Barranca del Muerto"
"-99.19174224694838","19.44572597836221","San Joaquín","Linea 7: El Rosario - Barranca del Muerto"
"-99.19097815075564","19.43359497398402","Polanco","Linea 7: El Rosario - Barranca del Muerto"
"-99.19208104900274","19.42529742869053","Auditorio","Linea 7: El Rosario - Barranca del Muerto"
"-99.19138540823693","19.41166503405218","Constituyentes","Linea 7: El Rosario - Barranca del Muerto"
"-99.18744010317076","19.40326433646931","Tacubaya","Linea 7: El Rosario - Barranca del Muerto"
"-99.1859052312491","19.39147199571183","San Pedro de los Pinos","Linea 7: El Rosario - Barranca del Muerto"
"-99.1866906133195","19.38468159876221","San Antonio","Linea 7: El Rosario - Barranca del Muerto"
"-99.18766936056329","19.37628102043573","Mixcoac","Linea 7: El Rosario - Barranca del Muerto"
"-99.18931336770746","19.36134518384444","Barranca del Muerto","Linea 7: El Rosario - Barranca del Muerto"
"-99.1388105206414","19.44393032847887","Garibaldi","Linea 8: Garibaldi - Constitución de 1917"
"-99.14055126705642","19.43663806108737","Bellas Artes","Linea 8: Garibaldi - Constitución de 1917"
"-99.14134984802959","19.43146110943443","San Juan de Letrán","Linea 8: Garibaldi - Constitución de 1917"
"-99.14199886200042","19.42744377973343","Salto del Agua","Linea 8: Garibaldi - Constitución de 1917"
"-99.14323840452231","19.42152708796784","Doctores","Linea 8: Garibaldi - Constitución de 1917"
"-99.14406087342312","19.41322956282209","Obrera","Linea 8: Garibaldi - Constitución de 1917"
"-99.13382935013217","19.41017872528169","Chabacano","Linea 8: Garibaldi - Constitución de 1917"
"-99.12620921019044","19.40676693308141","La Viga","Linea 8: Garibaldi - Constitución de 1917"
"-99.12069232700432","19.40416635128458","Santa Anita","Linea 8: Garibaldi - Constitución de 1917"
"-99.1135076701337","19.39841337521647","Coyuya","Linea 8: Garibaldi - Constitución de 1917"
"-99.11217731262141","19.38833794842524","Iztacalco","Linea 8: Garibaldi - Constitución de 1917"
"-99.10954150085226","19.37912789292616","Apatlaco","Linea 8: Garibaldi - Constitución de 1917"
"-99.10775569988931","19.37329304804189","Aculco","Linea 8: Garibaldi - Constitución de 1917"
"-99.10952143489156","19.36478598930197","Escuadrón 201","Linea 8: Garibaldi - Constitución de 1917"
"-99.10131196606817","19.35609525402911","Atlalilco","Linea 8: Garibaldi - Constitución de 1917"
"-99.09332415986702","19.35785359777486","Iztapalapa","Linea 8: Garibaldi - Constitución de 1917"
"-99.08569372502728","19.35594974830967","Cerro de la Estrella","Linea 8: Garibaldi - Constitución de 1917"
"-99.07502573022769","19.35104194580363","UAM-I","Linea 8: Garibaldi - Constitución de 1917"
"-99.06380332505734","19.34592539218299","Constitución de 1917","Linea 8: Garibaldi - Constitución de 1917"
"-99.18796004281523","19.40124347986847","Tacubaya","Linea 9: Tacubaya - Pantitlán"
"-99.17893448487082","19.40608327083492","Patriotismo","Linea 9: Tacubaya - Pantitlán"
"-99.1685544286217","19.40592296366207","Chilpancingo","Linea 9: Tacubaya - Pantitlán"
"-99.15590656453506","19.40657393106141","Centro Médico","Linea 9: Tacubaya - Pantitlán"
"-99.14437389087536","19.4071916613217","Lázaro Cárdenas","Linea 9: Tacubaya - Pantitlán"
"-99.13403633919688","19.40850039959715","Chabacano","Linea 9: Tacubaya - Pantitlán"
"-99.12241561704369","19.40907314627248","Jamaica","Linea 9: Tacubaya - Pantitlán"
"-99.11278271039291","19.40837726598426","Mixhiuca","Linea 9: Tacubaya - Pantitlán"
"-99.10322979864395","19.40854687132431","Velódromo","Linea 9: Tacubaya - Pantitlán"
"-99.09130662104228","19.4084101873236","Ciudad Deportiva","Linea 9: Tacubaya - Pantitlán"
"-99.08244109970825","19.40716390201195","Puebla","Linea 9: Tacubaya - Pantitlán"
"-99.07225755010757","19.41539598121529","Pantitlán","Linea 9: Tacubaya - Pantitlán"
"-99.07191676313479","19.4153637984513","Pantitlán","Linea A: Pantitlán - La Paz"
"-99.06956403607472","19.40456589843818","Agrícola Oriental","Linea A: Pantitlán - La Paz"
"-99.0594551988045","19.39873325423574","Canal de San Juan","Linea A: Pantitlán - La Paz"
"-99.04637077845717","19.39125532377496","Tepalcates","Linea A: Pantitlán - La Paz"
"-99.0357117116404","19.3851327904503","Guelatao","Linea A: Pantitlán - La Paz"
"-99.01709579063591","19.3732795541101","Peñón Viejo","Linea A: Pantitlán - La Paz"
"-99.0057401149856","19.36470520386986","Acatitla","Linea A: Pantitlán - La Paz"
"-98.9952481052853","19.36026853768185","Santa Martha","Linea A: Pantitlán - La Paz"
"-98.97692082445627","19.35900252427507","Los Reyes","Linea A: Pantitlán - La Paz"
"-98.96098395648745","19.35053113474917","La Paz","Linea A: Pantitlán - La Paz"
"-99.02753580028912","19.53449074372534","Ciudad Azteca","Linea B: Ciudad Azteca - Buenavista"
"-99.03025217999337","19.52844568482772","Plaza Aragón","Linea B: Ciudad Azteca - Buenavista"
"-99.03339999151201","19.52129648505641","Olímpica","Linea B: Ciudad Azteca - Buenavista"
